18238,EMPLOYEE IS KILLED WHILE REMOVING ELECTRICAL LIGHTING FIXTUR,"ELECTRICAL,LADDER,FALL",Other
18239,EMPLOYEE CAUGHT IN BETWEEN A VEHICLE AND TIRE AND IS KILLED,"CAUGHT IN,ASPHYXIATED,MOTOR VEHICLE","Misjudgment, Hazardous Situation"
18243,ROOFER DIES FROM HEART ATTACK,"ROOFER,CARDIAC ARREST,CARDIOVASC SYSTEM,HEART,HEART ATTACK",Other
18248,EMPLOYEE IS PINNED AND KILLED BETWEEN TWO BELLY DUMP TRAILER,"PINNED,DUMP TRUCK,CAUGHT BETWEEN",Other
18256,EMPLOYEE CRUSHES HEEL AND ANKLE IN FALL FROM LADDER,"STRUCK AGAINST,FALL,FRACTURE,FOOT,EXTENSION LADDER,CRUSHED,ANKLE,ASPHALT","Misjudgment, Hazardous Situation"
18259,"EMPLOYEE FALLS FROM UNGUARDED CATWALK, FRACTURES SKULL, OTHE","SKULL,UNGUARDED,UNGUARDED FL OPENING,CONSTRUCTION,FALL,FRACTURE,INSTALLING,FALL PROTECTION,DECKING,CATWALK",Safety Devices Removed/Inoperable
18260,EMPLOYEE IS STRUCK BY VEHICLE AND IS KILLED,"PINNED,VEHICLE,STRUCK BY,TRUCK",Distracting Actions By Others
18264,"EMPLOYEE FALLS FROM LADDER, STRUCK BY OBJECT, AND IS KILLED","STEEL ERECTION,STRUCK BY,TORSO,FALL,LADDER,RESIDENTIAL CONSTRUCTION,FALLING OBJECT,CHEST","Misjudgment, Hazardous Situation"
18265,EMPLOYEE FALLS FROM ROOF AND DIES FROM INJURIES,"FALL,ROOF,FALL PROTECTION","Misjudgment, Hazardous Situation"
18272,EMPLOYEE IS STRUCK BY FALLING SCISSOR LIFT AND FRACTURES LEG,"STRUCK BY,AERIAL LIFT,CLEANING,LEG,FRACTURE,FALLING OBJECT","Misjudgment, Hazardous Situation"
18273,"WORKER DISCOVERS LEAK OF ANHYDROUS AMMONIA, AND ESCAPES INJU","AMMONIA,LEAK,ENGINE,ACCIDENTAL DISCHARGE,ANHYDROUS AMMONIA",Defective Equipment In Use
18275,WORKER DIES IN SLEEP,UNCONSCIOUSNESS,Malfunction Neuromuscular System
18281,EMPLOYEE IS STRUCK BY EQUIPMENT ON CRANE AND IS KILLED,"SUSPENDED LOAD,TANDEM LIFT,STRUCK BY,RIGGING,CRANE","Misjudgment, Hazardous Situation"
18283,EMPLOYEE IS KILLED IN CAR ACCIDENT,"SPEEDING,MOTOR VEHICLE,AUTOMOBILE","Misjudgment, Hazardous Situation"
18296,EMPLOYEE FALLS UP STAIRS AND SUSTAINS A HEAD LACERATION,"STAIR,HEAD,LOST BALANCE,LACERATION,FALL,CONCRETE SLAB,CONCUSSION","Misjudgment, Hazardous Situation"
18306,"EMPLOYEE''S HAND IS CRUSHED BY PUNCH PRESS, MULTIPLE FINGER A","CRUSHING,AMPUTATION,MACHINE GUARDING,MECHANICAL POWER PRESS",Insufficient /Lack/Protective Work Clothing/Equipment
18310,EMPLOYEE FALLS THRU FLOOR OPENING AND IS KILLED,"FALL,FLOOR OPENING,FALL PROTECTION,RESIDENTIAL CONSTRUCTION",Safety Devices Removed/Inoperable
18314,"EMPLOYEE''S GLOVED HAND IS PULLED INTO PANEL SAW MACHINE, AMP","CAUGHT IN,SAW,FINGER,AMPUTATION","Misjudgment, Hazardous Situation"
18327,WORKER AMPUTATES HAND DURING MOWER OPERATION,"AMPUTATED,HAND,RUN OVER,LAWN MOWER,BLADE,FALL","Misjudgment, Hazardous Situation"
18331,EMPLOYEE IS CRUSHED-BY FRONT END LOADER,"STRUCK BY,LOADER",Position Inappropriate For Task
18332,EMPLOYEE CONTACTS POWER LINE AND IS ELECTROCUTED,"AGRICULTURE,LADDER,POWER LINES,ELECTROCUTED,ELECTRICAL",Other
18335,WORKER OPERATING RIDING MOWER IS CAUGHT BY CHAIN AND ASPHYXI,"ASPHYXIATED,NECK,LAWN MOWER,CAUGHT BETWEEN,CAUGHT BY,CHAIN","Misjudgment, Hazardous Situation"
18339,EMPLOYEE INJURES HAND ON MANDREL MOLD PRESS,"PRESS,CAUGHT IN,STRUCK BY,DIE,AMPUTATION,DIE CUTTING PRESS,BURN,CRUSHING",Lockout/Tagout Procedure Malfunction
18348,WORKER DIES AS RESULT OF FALL,"CRUSHING,EJECTED,POWERED INDUSTRIAL VEHICLE,FALL,STRUCK BY,STRUCK AGAINST,CONSTRUCTION VEHICLE,ELEVATED WORK PLATFORM","Misjudgment, Hazardous Situation"
18352,EMPLOYEE IS KILLED WHEN HE FELL AND HIT HIS HEAD WHILE SKIIN,"SKIING,STRUCK AGAINST,FALL,LOST BALANCE,HEAD","Misjudgment, Hazardous Situation"
18353,EMPLOYEE DIES FROM HEART ATTACK,"UNCONSCIOUSNESS,HEART,FALL,HEART ATTACK",Other
18359,EMPLOYEE IS PINNED UNDER BUNDLE OF PLYWOOD AND KILLED,"PINNED,TRAILER,CRUSHED,INDUSTRIAL TRUCK,STRUCK BY",Other
18368,EMPLOYEE IS STRUCK IN THE FACE BY HOISTS MECHANISM AND IS IN,"STRUCK BY,FACE,HOISTING MECHANISM,LACERATION,HOIST",Other
18369,EMPLOYEE IS STRUCK AND KILLED BY FORKLIFT,"STRUCK BY,MATERIAL HANDLING,POWERED INDUSTRIAL VEHICLE,HEAD",Insufficient /Lack/Written Work Practice Program
18382,EMPLOYEE IS BURNED IN ELECTRIC ARC FURNACE EXPLOSION,"BURN,KILN,LACERATION,NECK,HEAD,FACE,EXPLOSION",Other
18388,EMPLOYEE LEG AND FOOT IS CRUSHED WHEN STRUCK BY FORKLIFT,"STRUCK BY,BACK-UP ALARM,ANKLE,MATERIAL HANDLING,POWERED INDUSTRIAL VEHICLE,LUMBER,LEG,FRACTURE,CRUSHED,AERIAL LIFT",Other
18399,ONE EMPLOYEE DROWNS AND TWO OTHERS TREATED AT HOSPITAL,"ASPHYXIATED,DROWNING,DIVER","Misjudgment, Hazardous Situation"
18401,EMPLOYEE CRASHES AUTOMOBILE INTO WATER AND DROWNS,"AUTOMOBILE,DROWN","Misjudgment, Hazardous Situation"
18407,EMPLOYEE FRACTURES KNEE DURING FALL FROM CURB,"FALL,KNEE,FRACTURE",Other
18421,EMPLOYEE IS STRUCK BY FALLING TREE BRANCH AND IS KILLED.,"SUSPENDED LOAD,STRUCK BY,FALLING OBJECT",Insufficient /Lack/Protective Work Clothing/Equipment
18427,EMPLOYEE IS STRUCK BY A TREE AND IS KILLED,"TREE TRIMMING,STRUCK BY,TREE,FALLING OBJECT",Other
18432,FARMWORKER DIES FROM POSSIBLE HEAT EXHAUSTION,"UNCONSCIOUSNESS,HEAT EXHAUSTION,HEAT,AGRICULTURE",Other
18438,EMPLOYEE DIES WHEN STRUCK BY A FALLING OBJECT,"STRUCK BY,CONTUSION,LOCKOUT/TAGOUT,LACERATION,HEAD,FRACTURE,BACK,SKULL",Other
18440,EMPLOYEE IS STRUCK AND KILLED BY FALLING LOAD,"SUSPENDED LOAD,RIGGING,STRUCK BY,CRANE,MATERIAL HANDLING,FALLING OBJECT",Mater-Handling Procedure Inappropriate
18443,EMPLOYEE FRACTURES FINGER FROM ROLLER GRINDER,"CAUGHT IN,FRACTURE,FINGER,ROLLER--MACH/PART","Misjudgment, Hazardous Situation"
18445,EMPLOYEE CLIMBING LADDER ON BRIDGE FALLS AND FRACTURES LEG A,"WELDING,FRACTURE,HANDRAIL,LEG,LADDER,FALL PROTECTION,WRIST,BRIDGE,FALL,CONSTRUCTION",Other
18448,EMPLOYEE IS STRUCK BY SHRINK WRAP MACHINE AND IS KILLED,STRUCK BY,"Misjudgment, Hazardous Situation"
18450,EMPLOYEE FALLS FROM HEIGHT AND SUFFERS MULTIPLE FRACTURES,"PELVIS,RIB,STRUCK AGAINST,FALL,AGRICULTURE,AUGER,ARM",Position Inappropriate For Task
18452,EMPLOYEE DROWNS WHEN LAWNMOWER ROLLOVER,"CAUGHT IN,ROLL-OVER,RIDING ON EQUIPMENT,DROWNING,LAWN MOWER",Other
18461,EMPLOYEE LACERATES FOREARM ON MONORAIL SYSTEM HOUSING IN MAN,"CAUGHT IN,STRUCK BY,AUTOMATIC MACHINE,CONVEYOR,LACERATION,FOREARM,RAIL","Misjudgment, Hazardous Situation"
18470,EMPLOYEE DIES OF UNKNOWN NATURAL CAUSES,0,Other
18474,EMPLOYEE AMPUTATES FINGER WHILE ADJUSTING PRESS DIE,"PRESS,CAUGHT IN,STRUCK BY,MECHANICAL POWER PRESS,FINGER,DIE CUTTING PRESS,AMPUTATED",Insufficient /Lack/Written Work Practice Program
18479,EMPLOYEE DISMANTLING SCAFFOLD FALLS AND INCURS MULTIPLE INJU,"RIB,ELEVATED WORK PLATFORM,FALL,SCAFFOLD,FRACTURE,FALL PROTECTION,DISMANTLING,CONSTRUCTION,VERTEBRA,BRIDGE",Safety Devices Removed/Inoperable
18487,EMPLOYEE IS CLEARING JAM IN EQUIPMENT AND SUSTAINS FRACTURE,"CAUGHT IN,MACHINE GUARDING,LACERATION,LOCKOUT/TAGOUT,ARM,FRACTURE",Safety Devices Removed/Inoperable
18488,ROAD CONSTRUCTION WORKER IS RUN OVER AND KILLED BY GARBAGE T,"CRUSHING,STRUCK BY,CONSTRUCTION,RUN OVER,HIGHWAY,GARBAGE TRUCK,FLAGGER",Other
18490,"EMPLOYEE ON LADDER INSTALLING FIXTURE IS SHOCKED, FALLS, AND","SKULL,ELECTRICAL,CONSTRUCTION,FALL,LIGHTING FIXTURE,INSTALLING,LADDER,FRACTURE,FALL PROTECTION,ELECTRIC SHOCK",Insufficient /Lack/Engineering Controls
18491,EMPLOYEE DIES OF A HEART ATTACK IN ROUTE TO HOSPITAL,"CARDIAC ARREST,CARDIOVASC DISEASE,HEART ATTACK,JAMMED,LOCKOUT/TAGOUT,CORN",Other
18492,ROOFER FALLS THROUGH SKYLIGHT AND SUSTAINS FRACTURES TO SKUL,"RIB,UNGUARDED,FALL,FRACTURE,ROOF,FALL PROTECTION,CONSTRUCTION,SKYLIGHT,ROOFER,SKULL",Insufficient /Lack/Engineering Controls
18497,EMPLOYEE IS BURNED WHEN AN OIL CONTAINER EXPLODES,"BURN,EXPLOSION,COMBUSTIBLE LIQUID,OIL DRUM","Misjudgment, Hazardous Situation"
18503,TWO EMPLOYEE RECEIVE INJURIES WHEN AN ARC FLASH OCCURS,"ELECTRIC ARC,ELECTRICAL BOX","Misjudgment, Hazardous Situation"
18513,EMPLOYEE'S RIGHT FOOT IS RUN OVER BY A STANDUP FORKLIFT AND ,"CRUSHING,RUN OVER,POWERED INDUSTRIAL VEHICLE,TOE",Other
18514,WORKER IS CRUSHED AND KILLED BY EXCAVATOR BUCKET,"PIPELINE,CRUSHING,CONSTRUCTION VEHICLE,EQUIPMENT FAILURE,LEAK,CONSTRUCTION",Other
18523,EMPLOYEE KILLED IN FALL FROM ROOF,"STRUCK AGAINST,FALL,HEAD,TORSO",Insufficient /Lack/Protective Work Clothing/Equipment
18529,EMPLOYEE FALLS FROM LADDER AND FRACTURES ANKLE,"SLIPPERY SURFACE,FALL,FRACTURE,MAINTENANCE,LADDER,ANKLE",Other
18530,EMPLOYEEIS CRUSHED BY FALLING BAIL OF CARPET,"CAUGHT IN,ARM,CRUSHED,MATERIAL HANDLING,POWERED INDUSTRIAL VEHICLE,LEG,FRACTURE,BACK,STRUCK BY","Misjudgment, Hazardous Situation"
18533,WORKER HANDLING DRUM CRUSHES FINGER AND AMPUTATED,"STRUCK BY,AMPUTATION,MATERIAL HANDLING,FINGER,DRUM,CRUSHED,UNSTABLE SURFACE,AMPUTATED,UNSTABLE LOAD,CAUGHT BETWEEN","Misjudgment, Hazardous Situation"
18535,EMPLOYEE IS STRUCK BY LOOSE POWER CABLE AND IS ELECTROCUTED,"BURN,ELECTROCUTED,POWER LINES",Insufficient /Lack/Protective Work Clothing/Equipment
18543,EMPLOYEE IS KILLED IN FALL FROM SCAFFOLD WHILE CUTTING TREE ,"TREE TRIMMING,TREE,SCAFFOLD,FALL",Other
18546,EMPLOYEE FALLS OFF ROOF AND IS KILLED,"FALL,FALL PROTECTION,ROOF",Insufficient /Lack/Protective Work Clothing/Equipment
18550,EMPLOYEE IS KILLED IN FALL FROM LADDER,"SKULL,LADDER,FALL","Misjudgment, Hazardous Situation"
18557,EMPLOYEE IS CUT BY BAND SAW BLADE AND AMPUTATES MIDDLE AND I,"BANDSAW,FINGER,AMPUTATION,BLADE",Other
18558,EMPLOYEE CATCHES HAND IN TIRE CHANGER AND AMPUTATES RIGHT TH,"THUMB,AMPUTATED,AMPUTATION,FINGER,TIRE BEAD",Distracting Actions By Others
18561,EMPLOYEE INJURES BACK AND TORSO WHEN STRUCK BY CAR,"STRUCK BY,BACK,MOTOR VEHICLE,TORSO","Misjudgment, Hazardous Situation"
18565,EMPLOYEE'S FINGER IS INJURED WHEN CAUGHT IN PULLEYS OF MOLDI,"PULLEY,STRUCK BY,CAUGHT IN,AMPUTATED,FINGER,MACHINE GUARDING,CAUGHT BY",Safety Devices Removed/Inoperable
18589,EMPLOYEE'S LEG IS FRACTURED WHEN CAUGHT BETWEEN MOVING PARTS,"STRUCK BY,FRACTURE,LEG,MACHINE GUARDING,LOCKOUT/TAGOUT,CAUGHT BETWEEN,MAINTENANCE",Other
18591,EMPLOYEE IS KILLED BY POSSIBLE HEART ATTACK,"ACCESS/EGRESS,CRANE,LADDER,HEART ATTACK,EMERGENCY RESPONSE,STEEL ERECTION",Other
18592,EMPLOYEE'S HAND IS CRUSHED BY RAM FORM MACHINE,"LOCKOUT/TAGOUT,MACHINE GUARDING,AMPUTATION",Other
18603,EMPLOYEE FINGER IS AMPUTATED WHILE REMOVING PRODUCT FROM HYD,"POINT OF OPERATION,HYDRAULIC PRESS,STRUCK BY,AMPUTATED,FINGER,MECHANICAL POWER PRESS,GUARD,CAUGHT IN",Perception Malfunction Task-Environment
18608,EMPLOYEE SUFFERS CARDIAC ARREST AND DIES,HEART ATTACK,Other
18612,EMPLOYEE DIES FROM HEARTATTACK,"WATER,ATTIC,HEAT,HEAT STROKE,LOADING,INSTALLING,HEAT EXHAUSTION,HEART ATTACK",Other
18615,EMPLOYEE DROWNS WHEN TRUCK BACKS INTO THE RIVER,"RIVER,BARGE,LOST CONTROL,DROWNING,TRUCK DRIVER,TRUCK",Insufficient /Lack/Protective Work Clothing/Equipment
18616,EMPLOYEE IS PINNED BY FORKLIFT AND SUSTAINS FRACTURED RIBS A,"PELVIS,FRACTURE,STRUCK BY,PINNED,CRUSHING,RIB","Misjudgment, Hazardous Situation"
18619,EMPLOYEE'S FINGER TIP IS AMPUTATED BY A FALLING TANK,"STRUCK BY,AMPUTATION,FALLING OBJECT",Position Inappropriate For Task
18621,EMPLOYEE OPERATING GRINDER IS INJURED IN KICKBACK,"STEEL,ARM,FOREARM,GRINDING MACHINE,LACERATION,METAL STRIP,PORTABLE POWER TOOL,GRINDING WHEEL,GRINDER,KICK BACK",Safety Devices Removed/Inoperable
18624,EMPLOYEE IS CRUSHED UNDER AN ELEVATED FORKLIFT WHILE PERFORM,"STRUCK BY,MAINTENANCE,POWERED INDUSTRIAL VEHICLE,CRUSHED,HYDRAULIC JACK",Other
18625,EMPLOYEE IS KILLED WHEN FALLING TREE CRUSHES HIM,"STRUCK BY,TREE,CHAIN SAW,TREE FELLING","Misjudgment, Hazardous Situation"
18629,EMPLOYEE AMPUTATES FINGER WHILE USING BAND SAW,"SAW,BANDSAW,FINGER,AMPUTATION,GUARD,BLADE,AMPUTATED","Misjudgment, Hazardous Situation"
18631,EMPLOYEE IS KILLED IN A TRACTOR ACCIDENT,"CRUSHING,TRACTOR,AGRICULTURE MACHINERY/VEHICLE,ASPHYXIATED",Insufficient /Lack/Written Work Practice Program
18642,EMPLOYEE STRIKES A WALL WHILE RIDING A MOTORCYCLE,"STRUCK AGAINST,BRAIN,FACE,MOTORCYCLE,FRACTURE",Safety Devices Removed/Inoperable
18651,EMPLOYEE AMPUTATES FINGER DURING OPERATION OF PRESS,"PRESS,FINGER,AMPUTATION,CAUGHT BETWEEN",Position Inappropriate For Task
18652,EMPLOYEE'S HAND IS DEGLOVED DURING MAINTENANCE,"CAUGHT IN,LOCKOUT/TAGOUT,HAND,CAUGHT BY,CAUGHT BETWEEN",Other
18653,EMPLOYEE IS RUN OVER BY CAR AND IS KILLED,"STRUCK BY,MOTOR VEHICLE,TRUCK",Other
18662,EMPLOYEE FALLS AND SUFFERS HEAD INJURY AND DIES,"FALL,LOST BALANCE","Misjudgment, Hazardous Situation"
18663,EMPLOYEE IS CRUSHED BETWEEN PIT AND WAREHOUSE RACK AND IS KI,"WAREHOUSE,CAUGHT BETWEEN,CRUSHED",Other
18668,EMPLOYEE FRACTURES BACK IN FALL FROM ATTIC,"BACK,FALL",Other
18674,EMPLOYEE STRUCK BY BROKEN GLASS AND DIES FROM INJURIES,"PANEL,FLYING OBJECT,HEMORRHAGE",Position Inappropriate For Task
18689,EMPLOYEE DIES FROM HEART ATTACK,"CARDIOVASC SYSTEM,HEART ATTACK",Other
18690,"ONE FINGER IS AMPUTATED, ANOTHER IS CUT DURING SHOT BLASTING","PINNED,CAUGHT IN,CRUSHING,GUARD,AMPUTATION,FINGER,CONVEYOR,CAUGHT BETWEEN",Other
18701,EMPLOYEE IS CRUSHED WHEN VEHICLE FALLS FROM HYDRAULIC LIFT,"STRUCK BY,HYDRAULIC LIFT,CRUSHED,VEHICLE",Other
18702,"EMPLOYEE IS INJURED IN FALL FROM DUMPSTER, LATER DIES","ANKLE,DUMPSTER,FRACTURE,FALL",Insufficient /Lack/Written Work Practice Program
18706,EMPLOYEE CONTACTS ELECTRICAL LINE AND IS KILLED,"TREE TRIMMING,POWER LINES,ELECTROCUTED","Misjudgment, Hazardous Situation"
18707,EMPLOYEE'S FRACTURES FINGER WHILE CHANGING PADS ON A BELL JA,"PINNED,CAUGHT BETWEEN,FINGER,FRACTURE,LOCKOUT/TAGOUT,STRUCK BY",Insufficient /Lack/Protective Work Clothing/Equipment
18713,EMPLOYEE'S KNEE IS INFECTED WHILE REPAIRING BROKEN SEWAGE PI,"PUNCTURE,KNEE,INFECTION","Misjudgment, Hazardous Situation"
18718,EMPLOYEE IS CAUGHT IN MACHINE AND RECEIVES A PARTIAL FINGER ,"ACCIDENTAL DISCHARGE,LOCKOUT/TAGOUT,AMPUTATION,FINGER",Mater-Handling Procedure Inappropriate
18722,"EMPLOYEE LOSES BALANCE, FALLS ON CONVEYOR BELT AND IS INJURE","ARM,LOST BALANCE,HAND,CONVEYOR BELT,FALL,CAUGHT BY,FRACTURE",Position Inappropriate For Task
18724,EMPLOYEE INSTALLING METAL DECKING FALLS FROM ROOF AND IS KIL,"ARM,BUILDING,DECKING PANEL,CONSTRUCTION,FALL,ROOF,METAL DECKING,INSTALLING,HEAD,FALL PROTECTION",Other
18731,EMPLOYEE IS BURNED WHILE TROUBLE SHOOTING VAPORIZER TANK EQU,"TORSO,LEG,LOCKOUT/TAGOUT,BURN,FLAMMABLE VAPORS",Insufficient /Lack/Written Work Practice Program
18737,EMPLOYEE IS STRUCK BY CAR AND KILLED,"STRUCK BY,MOTOR VEHICLE,GARBAGE TRUCK,TRAFFIC CONTROL,TRAFFIC ACCIDENT",Other
18740,EMPLOYEE IS KILLED WHEN STRUCK BY PASSING MOTOR VEHICLE,"STRUCK BY,CONSTRUCTION VEHICLE,MOTOR VEHICLE,RUN OVER","Misjudgment, Hazardous Situation"
18766,EMPLOYEE'S FINGERS ARE AMPUTATED WHILE WORKING ON AUTOMOBILE,"CAUGHT IN,MAINTENANCE,MOTOR VEHICLE,HAND,FINGER,AMPUTATION",Perception Malfunction Task-Environment
18769,WORKER IS STRUCK AND PINNED BY FALLING CRATE,"PINNED,CRUSHED,LOADING,OVERHEAD CRANE,DELIVERY WORK,CRATE,TORSO,TRUCK,CRANE,STRUCK BY",Position Inappropriate For Task
18770,EMPLOYEE DROWNS AFTER DRIVING FEED TRUCK INTO NON-ENCLOSED M,"AGRICULTURE,AGRICULTURE MACHINERY/VEHICLE,DROWNING","Misjudgment, Hazardous Situation"
18776,EMPLOYEE STRUCK BY FALLING STEEL BRIDGE GIRDER AND IS KILLED,"TANDEM LIFT,GIRDER,FALLING OBJECT,CRANE,STRUCK BY,RIGGING",Position Inappropriate For Task
18786,EMPLOYEE IS STRUCK BY PNEUMATIC HOPPER LID AND KILLED,"STRUCK BY,CHEST,AIR PRESSURE,OIL WELL SERVICING,PRESSURE VESSEL,HEAD,FALL",Insufficient /Lack/Engineering Controls
18791,EMPLOYEE DRIVING AN ATV ROLLS INTO AN CANAL AND IS KILLED,"ATV,DROWNING",Safety Devices Removed/Inoperable
18801,EMPLOYEE AMPUTATES LEFT RING FINGER WHEN REACHING INTO A PRE,"DIE BLADES,FINGER,LOCKOUT/TAGOUT,PRESS BRAKE,AMPUTATION,MACHINE GUARDING",Safety Devices Removed/Inoperable
18802,TWO EMPLOYEES STUCK BY SUV AND KILLING ONE,"STRUCK BY,SPINE,VERTEBRA,HEAD,NECK,MOTOR VEHICLE,FRACTURE,TRUCK,SNOWPLOW BLADE",Other
18804,EMPLOYEE IS KILLED AFTER FALLING INTO BASEMENT HOLE,"FALL,FLOOR HOLE","Misjudgment, Hazardous Situation"
18805,EMPLOYEE DIES WHEN FORKLIFT TIPS OVER,"SKULL,HEAD,POWERED INDUSTRIAL VEHICLE,ROLL-OVER,MATERIAL HANDLING,CRUSHED",Safety Devices Removed/Inoperable
18813,EMPLOYEE'S LEG IS STRUCK AND CRUSHED BY SWINGING RAM AND FOR,"CAUGHT IN,LEG,FRACTURE,CRANE,CRUSHING,STRUCK BY,RAM","Misjudgment, Hazardous Situation"
18822,EMPLOYEE IS KILLED IN A FALL,FALL,Insufficient /Lack/Written Work Practice Program
18824,ROOFER DIES FROM HEAT,"COLLAPSE,HEAT,HEAT EXHAUSTION,HEMORRHAGE,ROOF,HEAT STROKE",Other
18833,"EMPLOYEE''S HAND CONTACTS STATIC PLATE, AND AMPUTATES FINGER","PLASTIC MFG,CAUGHT IN,SEVERED,CONVEYOR,GLOVE,FINGER,AMPUTATED,PPE",Defective Equipment In Use
18836,EMPLOYEE IS KILLED WHEN SCAFFOLD COLLAPSES,"STRUCTURAL COLLAPSE,SCAFFOLD,CRUSHING,STRUCK BY,FALLING OBJECT,FALL",Other
18839,EMPLOYEE IS STRUCK BY VEHICLE AND IS KILLED,"STRUCK BY,MOTOR VEHICLE,HEAD","Misjudgment, Hazardous Situation"
18851,EMPLOYEE IS STRUCK AND KILLED BY A TRUCK,"STRUCK BY,RUN OVER,MOTOR VEHICLE",Other
18853,EMPLOYEE FALLS FROM ROOF AND FRACTURES RIBS,"RIB,FALL PROTECTION,FRACTURE,ROOF,FALL",Other
18857,EMPLOYEE STRUCK AND KILLED BY BOX TRUCK,"STRUCK BY,RUN OVER,TRUCK","Misjudgment, Hazardous Situation"
18860,EMPLOYEE DIES OF HEAT STROKE,"UNCONSCIOUSNESS,HEAT",Other
18866,EMPLOYEE FEELS ILL AND LATER DIES,"HEART ATTACK,HEAT",Other
18871,EMPLOYEE IS ELECTROCUTED BY CONTACT WITH AN EXPOSED POWER LI,"POWER LINE WORKER,ELECTRICAL,POWER LINES,ELECTROCUTED","Misjudgment, Hazardous Situation"
18875,EMPLOYEE FALLS AND RECEIVES FRACTURED SKULL AND OTHER INJURI,"SHOULDER,HEAD,POWERED INDUSTRIAL VEHICLE,FINGER,AERIAL LIFT,FALL",Insufficient /Lack/Protective Work Clothing/Equipment
18876,WORKER IS STRUCK AND KILLED BY TRACTOR TRAILER,"STRUCK BY,HIGHWAY,TRACTOR TRAILER,HIGHWAY SHOULDER,MOTOR VEHICLE",Other
18884,EMPLOYEE IS CLEARING JAM AND CATCHES HAND BETWEEN ROLLERS,"CAUGHT IN,MACHINE GUARDING,NIP POINT,LOCKOUT/TAGOUT,ROLLER CONVEYOR,ROLLER--MACH/PART,CONVEYOR,SKIN",Other
18887,WORKER CHANGING TRAILER TRUCK TIRE CRUSHES HAND,"REPAIR,TRAILER,TIRE,TRAILER TRUCK,CRUSHED,FRACTURE,MAINTENANCE,HAND,JACK,CAUGHT BETWEEN",Other
18888,EMPLOYEE IS ATTACKED BY DOG AND RECEIVES LACERATIONS ON HIS ,"ANIMAL,HIP,LEG,LACERATION,PUNCTURE","Misjudgment, Hazardous Situation"
18889,EMPLOYEE FALLS FROM TRACTOR AND IS RUN OVER AND KILLED BY TR,"TRACTOR,HEAD,RIDING ON EQUIPMENT,RUN OVER,CRUSHED",Other
18897,EMPLOYEE IS RUN OVER BY A TRUCK AND KILLED,"STRUCK BY,TRUCK,RUN OVER","Misjudgment, Hazardous Situation"
18901,EMPLOYEE'S FOOT IS RUN OVER BY FORKLIFT AND FRACTURES PINKY ,"CRUSHING,TOE,BACKING UP,BACK-UP ALARM,FRACTURE,RUN OVER,POWERED INDUSTRIAL VEHICLE",Other
18902,EMPLOYEE'S HAND IS CUT BY KNIFE AS IT WAS REMOVED FROM A CAR,"HAND,KNIFE,LACERATION","Misjudgment, Hazardous Situation"
18904,EMPLOYEE'S FINGERTIP IS AMPUTATED IN PUNCH PRESS,"POINT OF OPERATION,STRUCK BY,AMPUTATED,FINGER,MECHANICAL POWER PRESS,CRUSHED,UNGUARDED,PUNCH PRESS",Safety Devices Removed/Inoperable
18907,EMPLOYEE FALLS FROM LADDER AND IS KILLED,"FALL,HEART ATTACK,HEAD,LADDER",Other
18908,EMPLOYEE FALLS INTO A PIT AND IS INJURED,"PIT,STRUCK BY,COVER,FALL PROTECTION,FLOOR OPENING,FALLING OBJECT,FALL",Insufficient /Lack/Protective Work Clothing/Equipment
18911,EMPLOYEE'S KNEE IS CRUSHED WHEN MOWER ROLLS OVER,"STRUCK BY,LAWN MOWER,ROLL-OVER,KNEE,CRUSHED,STEEP GRADE","Misjudgment, Hazardous Situation"
18914,EMPLOYEE IS CRUSHED BY HOT TUB MOLD AND KILLED,"SUSPENDED LOAD,MOLDING MACHINE,CRUSHING,FALLING OBJECT,STRUCK BY","Misjudgment, Hazardous Situation"
18915,EMPLOYEE'S FINGER IS AMPUTATED DURING DISASSEMBLING OF EQUIP,"AMPUTATED,AMPUTATION,GUARD,LOCKOUT/TAGOUT,FINGER,ACCIDENTAL DISCHARGE",Lockout/Tagout Procedure Malfunction
18929,EMPLOYEE SUSTAINS AMPUTATION AND CRUSHING INJURIES TO FINGER,"CAUGHT IN,THUMB,CRUSHED,FINGER,HYDRAULIC PRESS,LOCKOUT,MACHINE GUARDING,DIE CUTTING PRESS,AMPUTATED",Insufficient /Lack/Engineering Controls
18933,EMPLOYEE DIES FROM HEART ATTACK,"HEART ATTACK,HEART",Other
18934,EMPLOYEE IS KILLED IN FALL WHILE WINDOW CLEANING,"WINDOW WASHER,ELEVATED WORK PLATFORM,FALL,ROOF",Malfunction In Securing/Warning Op
18939,EMPLOYEE IS KILLED IN MOTOR VEHICLE ACCIDENT,"STRUCK BY,MOTOR VEHICLE",Other
18942,EMPLOYEE IS STRUCK BY FALLING STEEL COIL AND IS INJURED,"PELVIS,AERIAL LIFT CONTROLS,CRANE,HOIST,MATERIAL HANDLING,METAL SHOP,FRACTURE,FALLING OBJECT,TORSO,STRUCK BY",Position Inappropriate For Task
18960,EMPLOYEE SWIMMING AFTER WORK SUFFERS HEART ATTACK AND DROWNS,"CARDIOVASC SYSTEM,HEART ATTACK,DROWNING",Other
18978,TWO EMPLOYEES DIE WHILE DISASSEMBLING TRUCK BOOM,"PINNED,BOOM,GUARD,HEAD,CRANE,STRUCK BY",Other
